,Time,House1,House2,House3,House4,House5,House11,Total_Load
8378,2024-09-02 02:00:00,0.15986114897670275,0.14707923780294832,0.2553771582323412,0.33344223086998354,0.4159834150162888,0.26520988403999335,1.7564154292814518
8379,2024-09-02 03:00:00,0.18904896542055796,0.13623778176145465,0.2388421409214092,0.07797897460620432,0.4097671720500988,0.15460371139662443,1.3437799250507945
8380,2024-09-02 04:00:00,0.16267040210942652,0.17031420034370295,0.19903788384881854,0.34198641067099106,0.8032667430472865,0.07703663503128923,1.9539586793341763
8381,2024-09-02 05:00:00,0.16509595551491696,0.13419722096936473,0.24703004049345517,0.07910784823284822,0.5185749887399815,0.1684972014142746,1.4618703659239822
8382,2024-09-02 06:00:00,0.2145206337010569,0.18682790096518928,0.25876063008008277,0.3304732070352431,1.5119732801999661,0.19110371597220865,3.0002065060101573
8383,2024-09-02 07:00:00,0.273768683805757,0.29134213128404396,0.4305149737947507,0.22356697175599616,1.0656284879957763,0.6382778300473422,3.2557571970360657
8384,2024-09-02 08:00:00,0.22056028133482028,2.3821012367560583,0.5166291018053742,0.4949140269923325,0.5817698305550065,1.2259203901240487,6.038924019163076
8385,2024-09-02 09:00:00,0.5775372063899415,0.268242381217991,0.6012733715873346,0.30399229576035836,0.4888909726052583,1.6619183256427157,4.345898206468327
8386,2024-09-02 10:00:00,0.21994722068215852,0.3006706237730628,0.6140642854741606,0.27897662609029383,0.5181815395217834,1.9307862670555624,4.3022059438029965
8387,2024-09-02 11:00:00,0.16693618839960303,0.8415179382922746,0.8153707572529888,0.2539609564202293,0.519907506778382,1.6702294864373814,4.753626239751956
8388,2024-09-02 12:00:00,0.18554646457150092,0.49362000439463855,0.9252322478576136,0.2289452867501648,0.5297901715260458,1.3076448792473183,4.088525569342751
8389,2024-09-02 13:00:00,0.1789287239104716,0.14116261181226453,0.8327383520105471,0.2289452867501648,0.45313857364285837,0.9315508391725976,3.081296971756562
8390,2024-09-02 14:00:00,0.16677194510480017,0.1879931586167578,1.0765942514515852,0.06243962365913586,0.4555774280377939,0.6771339628932148,2.9254157348978764
8391,2024-09-02 15:00:00,0.18959361234922534,0.18833779259891167,0.30999801064130333,0.12963925179066774,0.5247693070035422,0.5861565093325868,2.1479633860481147
8392,2024-09-02 16:00:00,0.17715883999004658,0.4094237590314871,1.5938436334517527,0.2839294564978552,0.5733422926292367,0.531383350126058,3.975254317348755
8393,2024-09-02 17:00:00,0.19330105076684492,0.30021208756895534,2.5109701516150293,0.20038269515075102,1.298311714014142,0.36986100386100385,5.427606249938101
8394,2024-09-02 18:00:00,0.5565395561415074,0.1208005429009796,1.1559167120460863,0.5472823988388013,1.6003551406060115,0.183925501887697,4.63878980625755
8395,2024-09-02 19:00:00,0.34618804765503153,0.20926481107682773,1.0296581182495819,0.4037087124511016,0.8474552393885465,0.10471546220460354,3.2756845985212744
8396,2024-09-02 20:00:00,0.43269960887716985,1.3207892537991068,1.3299976729061687,0.30609298970026544,1.4678080205163397,0.05704138583581093,5.473706820330459
8397,2024-09-02 21:00:00,0.4798822784977383,0.20630234630234628,0.5033434498700823,0.3443524447289691,0.5552843271749007,0.08958817531904925,2.4267021543405374
8398,2024-09-02 22:00:00,1.1758437223660305,0.4149465964680984,0.47998748116583484,0.309582518892169,0.4095699785987123,0.15953997999991032,3.2851295234607023
8399,2024-09-02 23:00:00,0.33301132618205787,0.12480938879021741,0.2701813755218633,0.3456907525845103,0.4037190986995865,0.23937891115305082,1.912167198162086
8400,2024-09-03 00:00:00,0.16203351398020077,0.10386413628005413,0.2759294484728631,0.21474884005368872,0.39102401356059896,0.3342187902187902,1.6504545025498674
8401,2024-09-03 01:00:00,0.19313956283069167,0.0981674011098145,0.2644803467164269,0.21157866880666457,0.4822615707002593,0.08131406950488729,1.4824070756516043
8402,2024-09-03 02:00:00,0.16385697201626404,0.11927649858381564,0.26361727971874316,0.23482215341514126,0.4227729205985137,0.06767480571661756,1.41678068706643
8403,2024-09-03 03:00:00,0.17227949901120632,0.080681608437706,0.2537389053810727,0.18268779914591154,0.6681369745766657,0.08838471564691076,1.610458674623055
8404,2024-09-03 04:00:00,0.18302853878268513,0.11709780459144191,0.25904940738446086,0.2611003899579862,0.7333606068767661,0.16530427754851412,1.9145620669164412
8405,2024-09-03 05:00:00,0.16216708415732808,0.08799077125906395,0.2652533157547792,0.18795039670878635,0.3892212710493198,0.16233438151401236,1.397730854194178
8406,2024-09-03 06:00:00,0.21331833870918016,0.1077350032959789,0.2826268026949215,0.26268277470716495,0.443651318242423,0.08123068556361239,1.5495730899519435
8407,2024-09-03 07:00:00,0.5215782641177763,0.2641542518127884,0.7171539390985313,0.2809583942372914,0.9355458171728166,0.12976940760973207,3.1734036948107462
8408,2024-09-03 08:00:00,0.45954320649162006,1.465373335098865,0.5196493633864246,0.8858029339798666,1.017971590013259,0.3213008359801043,5.2010615263798545
8409,2024-09-03 09:00:00,0.1687273311925305,0.11301540489833173,0.739321193144364,0.34133601788426815,1.0142619366958916,0.5816498997753353,3.294977221517712
8410,2024-09-03 10:00:00,0.7015315178896381,0.08773312611593988,0.9506191324632729,0.27801269902641856,0.6755003115377322,0.9998167165443125,4.11351313137062
8411,2024-09-03 11:00:00,0.3340243163560237,0.1339542491934674,0.3582098292380116,0.28229302768781894,0.42331096995304174,1.385314873853898,3.2490834970265716
8412,2024-09-03 12:00:00,0.2740311805438073,0.12412277847399798,0.36565696734939124,0.6109479904082237,0.4201819380355966,0.6301527899228248,2.7010771358746237
8413,2024-09-03 13:00:00,0.19173831827609342,0.09413044592147798,0.5762047940450703,0.24310879596457538,0.6740335457408628,0.57015724951306,2.6167394036215486
8414,2024-09-03 14:00:00,0.1824510795060115,0.10795451549110086,0.45133585364385514,0.3274615307637934,0.40297465011053857,0.5796018009049367,2.2852785579643897
8415,2024-09-03 15:00:00,0.24484393394041568,0.7710748034417878,0.4912796747967479,0.11629008454345892,0.6044625074839888,0.5871159689051795,3.135430688847477
8416,2024-09-03 16:00:00,0.5648013832879984,0.5552440988880982,0.4026413637277888,0.31769146778279894,0.5263594623255281,0.37343180020375144,3.0520097262258568
8417,2024-09-03 17:00:00,0.3521193144363876,0.1720706433347822,0.7143883509021648,0.24465395732944303,1.16090786983,0.21400262779409118,3.183408643481615
8418,2024-09-03 18:00:00,0.20370244781366734,1.4785491100856956,0.6089190774782605,0.27629258785051464,0.9450796743907768,0.19904894454105357,4.133982984256
8419,2024-09-03 19:00:00,0.23845904289449799,0.6865969712073222,0.485093050066363,0.4259254071292104,0.8301740822403564,0.6927256714155668,3.741236343064744
8420,2024-09-03 20:00:00,0.2708902212471516,0.8992974013808417,0.4398236098268837,0.3588733402391939,0.6899424178558496,0.42823379277281715,3.4383782733484534
8421,2024-09-03 21:00:00,0.3175339631667065,0.7595021805847199,0.4460877100723634,0.3762999388920699,0.40840519676086917,0.2804987864804938,2.8828878385661576
8422,2024-09-03 22:00:00,0.287899076385237,0.17510203610022737,0.38628547832236926,0.3506897689637919,0.27693318318318316,0.1610747078426071,1.8243921501172393
8423,2024-09-03 23:00:00,0.29957618165297795,0.3604906899681044,0.3041689899790146,0.3545946171697926,0.2593632534973998,0.16347251244936145,1.939873489893656
8424,2024-09-04 00:00:00,0.20613283911010055,0.1369955891396389,0.26302564226334946,0.24673205407211424,0.26043313254381373,0.10873238482384824,1.3611250666978683
8425,2024-09-04 01:00:00,0.163103457944204,0.13520634013020966,0.2622119449887575,0.22862054166257592,0.2560624941958801,0.3862142386288728,1.59431912600889
8426,2024-09-04 02:00:00,0.2595701865746261,0.1328037321983958,0.2592437657394384,0.15906420001378477,0.5554776855377317,0.1695537702336483,1.7104824796119658
8427,2024-09-04 03:00:00,0.1749579934199733,0.13115084350455675,0.22192367876707658,0.28398539120734245,0.26917155494260137,0.07998726062287151,1.2933223847125757
8428,2024-09-04 04:00:00,0.20012691500778848,0.13171662439373633,0.2277719931683346,0.11575621681247371,0.6999383606794232,0.0606165185110321,1.599339717727548
8429,2024-09-04 05:00:00,0.16791897567087358,0.12051859063068884,0.30303613347372316,0.3112027413042574,0.5497284233508467,0.060425024327463356,1.684994817360986
8430,2024-09-04 06:00:00,0.19633165622572976,0.11337705998681609,0.2670069305447354,0.10600906533465791,0.8663693985645204,0.12966135274149213,1.8698032584248845
8431,2024-09-04 07:00:00,0.4155497984494315,0.263999826527426,0.3998923086928118,0.546332660443211,1.4710542296342388,0.21116302904976475,3.684452012256147
8432,2024-09-04 08:00:00,0.4986151831351117,0.9787253495472367,2.0942986201529394,0.22207552927072033,1.6399152681060891,0.2040173287219729,6.279229751940517
8433,2024-09-04 09:00:00,0.2345745678767479,0.15826433750823996,2.0073196320489,0.5383049805287969,0.6055547368469127,0.1788197973981946,4.146509049338635
8434,2024-09-04 10:00:00,0.20834188737872575,0.27105974216610373,1.0075976063693313,0.4085406920006678,0.4444877407702138,0.574389632359365,3.2460874050546007
8435,2024-09-04 11:00:00,0.1768699554436564,0.9551028233690491,0.2790787573302685,0.17603656380337485,0.6536210984503668,0.7066096742663606,3.2827332818134263
8436,2024-09-04 12:00:00,0.42641872343327347,0.5849844731330949,0.2680467215041128,0.21104196779700973,0.29349998779267067,0.6388551008893929,2.6985747873654
8437,2024-09-04 13:00:00,0.2813437538406534,0.5370510526398574,0.23770359637752012,0.25941384835004605,0.2646044376645832,0.5629345414135295,2.3869373835125915
8438,2024-09-04 14:00:00,0.21489803019380943,0.20458246288696436,0.2022904481745218,0.14273875378151124,0.31639502574426764,0.6266800969483897,1.9019134864138012
8439,2024-09-04 15:00:00,0.3690464666064512,0.2180157110937483,0.27036186129844664,0.297123846407383,0.4159963497913329,0.4171719428399048,2.213924700501126
8440,2024-09-04 16:00:00,0.20340378877304574,0.260121983791539,0.32715970325726423,0.241571353553991,0.33212831467207105,0.34517629951666573,1.9041150586545248
8441,2024-09-04 17:00:00,0.29338461077485467,0.6839134108736334,1.3521804245758948,0.4803181531923909,0.9819636500612111,0.24976003464452612,4.501458348762004
8442,2024-09-04 18:00:00,0.22678773895847068,1.1401185399552458,0.5436253210548014,0.5028828114700065,0.6960421510623824,0.15308136691723492,3.6338252855560356
8443,2024-09-04 19:00:00,0.32132651053626665,0.37296860430275064,0.43447306952185,0.4134344404441965,0.7131197178786143,0.057264284239894,2.5757664559787514
8444,2024-09-04 20:00:00,0.29322211873990794,0.2215579599064913,0.4702802539499474,0.26601881978795033,0.37354337645572405,0.05716301445569738,1.8731781712038216
8445,2024-09-04 21:00:00,0.3070517358296562,0.17805078469350527,0.4230838899254773,0.4042840086496344,0.33515313353423104,0.13834634323306774,1.9892190396681886
8446,2024-09-04 22:00:00,0.2005945006474524,0.20037259536339905,0.2849650183079164,0.24491725098261966,0.32469333311783444,0.27263186246113075,1.702085762742654
8447,2024-09-04 23:00:00,0.1717125278588693,0.25199294906942504,0.24991828867430385,0.381646572629356,0.3177391898904613,0.3330117363349377,1.9001719957281973
8448,2024-09-05 00:00:00,0.20561245833274897,0.17197502773445664,0.1991739635362978,0.22751618053497666,0.31798115681846867,0.16458819632369046,1.4332943271929
8449,2024-09-05 01:00:00,0.17185616654658062,0.11867903820800163,0.24625981194134863,0.36552385855679426,0.30790701326989767,0.0683025504760481,1.424029105698226
